client_id,period_id,array_name,category,application,usable,percent_capacity,percent_performance,larger,constraint,alert_color,device_type_code,controller_name,data_center,count
188,1613,AHISSVC,Prod,Prod,673699.0,74.33884717062071,6.73933,74.338847,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1613,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1613,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1613,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1613,SVCP8,Prod,P8,52223.0,63.27143212760661,3.20633,63.271432,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1613,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.756,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1615,AHISSVC,Prod,Prod,673699.0,74.33897779275314,6.35566,74.338978,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1615,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1615,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1615,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1615,SVCP8,Prod,P8,52223.0,63.076900982325796,3.854,63.076901,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1615,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,6.0965,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1617,AHISSVC,Prod,Prod,673699.0,74.33900005788935,6.37633,74.339,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1617,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1617,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1617,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1617,SVCP8,Prod,P8,52223.0,63.64578825421749,3.60333,63.645788,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1617,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.1805,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1620,AHISSVC,Prod,Prod,673699.0,74.3851245140634,6.069,74.385125,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1620,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1620,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1620,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1620,SVCP8,Prod,P8,52223.0,63.102962296306224,3.365,63.102962,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1620,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.6405,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1622,AHISSVC,Prod,Prod,673699.0,74.38513935748755,5.22233,74.385139,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1622,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1622,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1622,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1622,SVCP8,Prod,P8,52223.0,63.215249985638515,3.25933,63.21525,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1622,SVCP8,Prod,P8,52223.0,63.215249985638515,3.25933,63.21525,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1622,SVCP8,Prod,P8,52223.0,63.215249985638515,3.25933,63.21525,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1622,SVCP8,Prod,P8,52223.0,63.215249985638515,3.25933,63.21525,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1622,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,7.649,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1624,AHISSVC,Prod,Prod,673699.0,73.85079390054015,6.69433,73.850794,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1624,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1624,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1624,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1624,SVCP8,Prod,P8,52223.0,63.21942439155161,3.60933,63.219424,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1624,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.57,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1627,AHISSVC,Prod,Prod,673699.0,73.8508725706881,6.298,73.850873,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1627,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1627,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1627,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1627,SVCP8,Prod,P8,52223.0,64.2066522413496,3.25333,64.206652,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1627,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.0675,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1629,AHISSVC,Prod,Prod,673699.0,73.85087999240017,5.847,73.85088,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1629,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1629,Ascension_30832,BackEnd,BackEnd,295815.04,95.75206182890498,0.0,95.752062,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1629,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1629,SVCP8,Prod,P8,52223.0,64.23579648813741,3.31133,64.235796,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1629,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,6.349,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1631,AHISSVC,Prod,Prod,673699.0,66.43526560080986,7.14433,66.435266,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1631,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1631,Ascension_30832,BackEnd,BackEnd,295815.04,95.78586673618759,0.0,95.785867,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1631,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1631,SVCP8,Prod,P8,52223.0,65.00363824368573,3.65833,65.003638,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1631,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.5785,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1634,AHISSVC,Prod,Prod,673699.0,66.50206843115397,6.116,66.502068,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1634,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1634,Ascension_30832,BackEnd,BackEnd,295815.04,95.78586673618759,0.0,95.785867,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1634,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1634,SVCP8,Prod,P8,52223.0,63.272868276429925,3.07866,63.272868,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1634,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.0025,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1636,AHISSVC,Prod,Prod,673699.0,66.50207733720846,6.134,66.502077,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1636,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1636,Ascension_30832,BackEnd,BackEnd,295815.04,95.78586673618759,0.0,95.785867,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1636,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1636,SVCP8,Prod,P8,52223.0,63.35059265074776,3.32566,63.350593,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1636,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,7.6815,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1638,AHISSVC,Prod,Prod,673699.0,66.50207882155087,6.54733,66.502079,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1638,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1638,Ascension_30832,BackEnd,BackEnd,295815.04,95.78586673618759,0.0,95.785867,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1638,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1638,SVCP8,Prod,P8,52223.0,63.903280163912456,3.62533,63.90328,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1638,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.7225,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1641,AHISSVC,Prod,Prod,673699.0,66.502093664975,6.23766,66.502094,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1641,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1641,Ascension_30832,BackEnd,BackEnd,295815.04,95.78586673618759,0.0,95.785867,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1641,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1641,SVCP8,Prod,P8,52223.0,63.29984872565728,3.40433,63.299849,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1641,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.7495,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1643,AHISSVC,Prod,Prod,673699.0,66.50210108668708,5.87633,66.502101,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1643,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1643,Ascension_30832,BackEnd,BackEnd,295815.04,95.78586673618759,0.0,95.785867,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1643,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1643,SVCP8,Prod,P8,52223.0,63.62482048139709,3.17866,63.62482,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1643,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,6.3395,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1648,AHISSVC,Prod,Prod,673699.0,66.50218866288951,4.90366,66.502189,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1648,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1648,Ascension_30832,BackEnd,BackEnd,295815.04,95.78586673618759,0.0,95.785867,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1648,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1648,SVCP8,Prod,P8,52223.0,63.315435727552995,3.31266,63.315436,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1648,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.802,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1650,AHISSVC,Prod,Prod,673699.0,66.5022079593409,5.71366,66.502208,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1650,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1650,Ascension_30832,BackEnd,BackEnd,295815.04,95.78586673618759,0.0,95.785867,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1650,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1650,SVCP8,Prod,P8,52223.0,63.40755988740593,3.07133,63.40756,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1650,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,6.12,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1652,AHISSVC,Prod,Prod,673699.0,66.50222280276503,7.21333,66.502223,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1652,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1652,Ascension_30832,BackEnd,BackEnd,295815.04,95.78586673618759,0.0,95.785867,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1652,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1652,SVCP8,Prod,P8,52223.0,63.41345767190701,5.33366,63.413458,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1652,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.796,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1655,AHISSVC,Prod,Prod,673699.0,66.7082450768073,6.22433,66.708245,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1655,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1655,Ascension_30832,BackEnd,BackEnd,295815.04,95.85347655075279,0.0,95.853477,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1655,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1655,SVCP8,Prod,P8,52223.0,63.30957624035387,3.58733,63.309576,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1655,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.8395,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1657,AHISSVC,Prod,Prod,673699.0,66.70824952983455,6.22833,66.70825,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1657,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1657,Ascension_30832,BackEnd,BackEnd,295815.04,95.85347655075279,0.0,95.853477,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1657,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1657,SVCP8,Prod,P8,52223.0,63.40635352239435,3.27266,63.406354,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1657,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,6.0865,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1659,AHISSVC,Prod,Prod,673699.0,66.90122294971493,7.38833,66.901223,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1659,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1659,Ascension_30832,BackEnd,BackEnd,295815.04,95.85347655075279,0.0,95.853477,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1659,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1659,SVCP8,Prod,P8,52223.0,63.818432491430976,3.69733,63.818432,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1659,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,6.0265,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1662,AHISSVC,Prod,Prod,673699.0,66.90126005827528,6.17233,66.90126,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1662,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1662,Ascension_30832,BackEnd,BackEnd,295815.04,95.85347655075279,0.0,95.853477,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1662,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1662,SVCP8,Prod,P8,52223.0,63.57407655630661,3.26366,63.574077,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1662,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.0515,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1664,AHISSVC,Prod,Prod,673699.0,66.90126302696011,5.87266,66.901263,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1664,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1664,Ascension_30832,BackEnd,BackEnd,295815.04,95.85347655075279,0.0,95.853477,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1664,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1664,SVCP8,Prod,P8,52223.0,63.69333435459472,3.505,63.693334,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1664,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.9725,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1666,AHISSVC,Prod,Prod,673699.0,66.92353261619803,7.117,66.923533,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1666,AHISUNITY,EMC,EMC,41058.0,61.23289005796678,0.0,61.23289,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1666,Ascension_30832,BackEnd,BackEnd,295815.04,95.85347655075279,0.0,95.853477,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1666,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1666,SVCP8,Prod,P8,52223.0,63.64789460582502,3.60666,63.647895,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1666,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,6.4425,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1669,AHISSVC,Prod,Prod,673699.0,67.68357530588587,8.036,67.683575,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1669,AHISUNITY,EMC,EMC,41058.0,61.24750353158946,0.0,61.247504,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1669,Ascension_30832,BackEnd,BackEnd,295815.04,95.85347655075279,0.0,95.853477,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1669,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1669,SVCP8,Prod,P8,52223.0,63.66221779675622,3.53133,63.662218,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1669,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,4.7385,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1671,AHISSVC,Prod,Prod,673699.0,67.68357975891311,6.33666,67.68358,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1671,AHISUNITY,EMC,EMC,41058.0,61.24750353158946,0.0,61.247504,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1671,Ascension_30832,BackEnd,BackEnd,295815.04,95.85347655075279,0.0,95.853477,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1671,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1671,SVCP8,Prod,P8,52223.0,63.46136759665281,3.33066,63.461368,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1671,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.8425,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1673,AHISSVC,Prod,Prod,673699.0,67.68379498856314,8.251,67.683795,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1673,AHISUNITY,EMC,EMC,41058.0,61.24750353158946,0.0,61.247504,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1673,Ascension_30832,BackEnd,BackEnd,295815.04,95.85347655075279,0.0,95.853477,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1673,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1673,SVCP8,Prod,P8,52223.0,63.423874538038795,2.82733,63.423875,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1673,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,6.2245,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1676,AHISSVC,Prod,Prod,673699.0,67.68392264201076,6.13333,67.683923,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1676,AHISUNITY,EMC,EMC,41058.0,61.24750353158946,0.0,61.247504,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1676,Ascension_30832,BackEnd,BackEnd,295815.04,95.85347655075279,0.0,95.853477,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1676,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1676,SVCP8,Prod,P8,52223.0,63.489554410891756,3.814,63.489554,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1676,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,5.209,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1678,AHISSVC,Prod,Prod,673699.0,67.68392412635316,6.307,67.683924,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1678,AHISUNITY,EMC,EMC,41058.0,61.24750353158946,0.0,61.247504,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1678,Ascension_30832,BackEnd,BackEnd,295815.04,95.85347655075279,0.0,95.853477,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1678,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1678,SVCP8,Prod,P8,52223.0,63.72129138502193,3.49533,63.721291,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1678,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,6.198,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1680,AHISSVC,Prod,Prod,673699.0,67.71158781592374,7.033,67.711588,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1680,AHISUNITY,EMC,EMC,41058.0,61.248721321058014,0.0,61.248721,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1680,Ascension_30832,BackEnd,BackEnd,295815.04,95.85347655075279,0.0,95.853477,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
188,1680,Ascension_78970,BackEnd,BackEnd,343326.72,89.4774516821761,0.0,89.477452,Capacity,red,COMPELLENT_DEVICE,Ascension_78970,Backend,1
188,1680,SVCP8,Prod,P8,52223.0,63.4831204641633,3.60633,63.48312,Capacity,green,SVC_DEVICE,SVCP8,Plano,1
188,1680,VMAX-195702745,BackEnd,BackEnd,167368.69,80.73581743395374,6.889,80.735817,Capacity,red,VMAX_DEVICE,VMAX-195702745,Backend,1
188,1683,AHISSVC,Prod,Prod,673699.0,67.7576721948526,7.11666,67.757672,Capacity,green,SVC_DEVICE,AHISSVC,Plano,1
188,1683,AHISUNITY,EMC,EMC,41058.0,61.24993911052657,0.0,61.249939,Capacity,green,UNITY_DEVICE,AHISUNITY,Plano,1
188,1683,Ascension_30832,BackEnd,BackEnd,295815.04,95.85347655075279,0.0,95.853477,Capacity,red,COMPELLENT_DEVICE,Ascension_30832,Backend,1
